dayofyear,date,hot_per,hot_err,cold_per,cold_err,dry_per,dry_err,wet_per,wet_err,month
51,2001-02-20,72.1590909090909,0.005413603733394723,0.0,4.006162391621624,33.333333333333336,0.6027188673516228,78.03030303030303,0.011785415546298932,2
52,2001-02-21,72.91666666666667,0.0030635540279853046,0.0,4.006162391621624,29.166666666666668,0.8074281739216893,78.21969696969697,0.011597610239871105,2
53,2001-02-22,72.53787878787878,0.0029221854648220358,0.0,4.006162391621624,31.25,0.1705678730466289,77.65151515151516,0.012161026159171502,2
54,2001-02-23,72.53787878787878,0.0029221854648220358,0.0,4.006162391621624,35.416666666666664,0.07922293965146388,77.8409090909091,0.011973220852738034,2
55,2001-02-24,74.43181818181819,0.0013071062454201865,0.0,4.006162391621624,33.333333333333336,0.4231992580263704,77.27272727272727,0.012536636772032797,2
56,2001-02-25,75.18939393939394,4.7525733716469176e-05,0.0,4.006162391621624,37.5,2.887710066379821,77.27272727272727,0.012536636772032797,2
57,2001-02-26,75.9469696969697,0.0367683761030797,0.0,3.7811739358897682,33.333333333333336,1.6921680254489893,77.08333333333333,0.012724442078466262,2
58,2001-02-27,76.51515151515152,0.06471312165181686,0.0,3.7811739358897682,33.333333333333336,0.7249316809634863,78.78787878787878,0.01103419432056507,2
59,2001-02-28,76.32575757575758,0.06452515459319486,0.0,2.574748881397719,31.25,0.5018569260122234,78.78787878787878,0.01103419432056507,2
60,2001-03-01,75.37878787878788,0.06358531930008837,0.0,2.574748881397719,0.0,11.84453968114579,79.92424242424242,0.052984264406453825,3
61,2001-03-02,77.27272727272727,0.01376376289779202,0.0,2.574748881397719,0.0,8.487008904273992,79.73484848484848,0.02501079677748097,3
62,2001-03-03,78.21969696969697,0.014070004722903207,0.0,2.574748881397719,0.0,5.929995748337603,79.16666666666667,0.025992407902092236,3
63,2001-03-04,78.03030303030303,0.01400875635788168,0.0,2.574748881397719,0.0,3.503170532277224,79.92424242424242,0.024683593069280488,3
64,2001-03-05,78.21969696969697,0.014070004722903207,0.0,2.574748881397719,0.0,2.1072246891113835,78.97727272727273,0.026319611610292712,3
65,2001-03-06,79.54545454545455,0.014498743278061,0.0,2.574748881397719,0.0,1.1006241495835596,78.03030303030303,0.0279556301512853,3
66,2001-03-07,80.11363636363636,0.014682488373129132,0.0,2.574748881397719,4.166666666666667,0.2843106562630684,77.46212121212122,0.028937241275896565,3
67,2001-03-08,80.68181818181819,0.0015948061216093379,0.0,2.574748881397719,6.25,0.3139185872642969,77.46212121212122,0.028937241275896565,3
68,2001-03-09,80.11363636363636,0.0015045217825040424,0.0,2.574748881397719,8.333333333333334,0.15211377366887113,77.08333333333333,0.029591648692287705,3
69,2001-03-10,80.68181818181819,0.0007489258053254844,0.0,2.574748881397719,12.5,1.228710168949478,75.9469696969697,0.03155487094150042,3
70,2001-03-11,82.00757575757575,0.0003774179994842086,0.0,3.4247008613236005,16.666666666666668,0.24075033425775594,74.81060606060606,0.033518093190713125,3
71,2001-03-12,84.28030303030303,0.00025945252481207604,0.0,3.723402163863076,25.0,0.08177312138904114,75.18939393939394,0.03286368577429252,3
72,2001-03-13,84.0909090909091,0.00020637998111894262,0.0,3.2405945633965896,31.25,0.21592053440600978,75.75757575757575,0.038332306323563034,3
73,2001-03-14,84.6590909090909,0.00036559761219479014,0.0,2.354921629414207,33.333333333333336,0.4214563641178728,76.13636363636364,0.037577114037269224,3
74,2001-03-15,85.03787878787878,0.00047174269957750425,0.0,1.0382244722155747,33.333333333333336,0.9141893489746291,76.13636363636364,0.011981679401506922,3
75,2001-03-16,85.60606060606061,0.0006309603306497991,0.0,1.0382244722155747,33.333333333333336,2.8057329220040828,77.65151515151516,0.01058601721728559,3
76,2001-03-17,85.41666666666667,0.0005778877869566656,0.0,1.0382244722155747,31.25,1.9655744823363825,78.59848484848484,0.009713728352142023,3
77,2001-03-18,85.98484848484848,0.0007371054180325132,0.0,1.0382244722155747,31.25,1.2675093707347926,78.78787878787878,0.009539270579114354,3
78,2001-03-19,85.98484848484848,0.017308212141053048,0.0,1.0382244722155747,31.25,0.5521233131901191,78.78787878787878,0.009539270579114354,3
79,2001-03-20,86.17424242424242,0.017397784919818804,0.0,1.0382244722155747,33.333333333333336,0.04148651147308868,78.03030303030303,0.004544579348341093,3
80,2001-03-21,86.17424242424242,0.019903558186499026,0.0,1.0382244722155747,35.416666666666664,0.09598428314833996,78.21969696969697,0.004591608836716015,3
81,2001-03-22,86.17424242424242,0.019903558186499026,0.0,1.0382244722155747,37.5,0.9348612969641579,80.11363636363636,0.00506190372048076,3
82,2001-03-23,85.79545454545455,0.019793063951343726,0.0,1.0382244722155747,39.583333333333336,1.8878770574738315,78.97727272727273,0.004779726790221348,3
83,2001-03-24,85.03787878787878,0.019572075481036677,0.0,1.0382244722155747,33.333333333333336,0.26106613445619686,78.78787878787878,0.0047326973018464264,3
84,2001-03-25,84.84848484848484,0.019516828363460803,0.0,1.0382244722155747,33.333333333333336,0.25704103235819,78.4090909090909,0.00463863832509376,3
85,2001-03-26,85.60606060606061,0.01973781683376785,0.0,1.3548586138450585,33.333333333333336,0.8181799790242117,77.65151515151516,0.004450520371587014,3
86,2001-03-27,85.60606060606061,0.055671581695676764,0.0,1.8346382815680524,37.5,1.0512636758114056,77.08333333333333,0.004309431906459426,3
87,2001-03-28,86.17424242424242,0.05607582148775592,0.0,1.8346382815680524,37.5,0.3819376053929382,77.27272727272727,0.004356461394835759,3
88,2001-03-29,86.74242424242425,0.056480061279827964,0.0,1.8346382815680524,37.5,0.524818932188694,77.46212121212122,0.004403490883210681,3
89,2001-03-30,87.68939393939394,0.05715379426663603,0.0,1.5846089250706736,33.333333333333336,0.2381554598204101,77.08333333333333,0.004309431906459426,3
90,2001-03-31,89.01515151515152,0.05809702044814813,0.0,1.5183073604380777,37.5,0.7690246269650984,77.27272727272727,0.009708650804449716,3
91,2001-04-01,89.58333333333333,0.05710838545668295,0.0,0.9223975483427767,0.0,12.07770864110995,75.75757575757575,0.011022560858078711,4
92,2001-04-02,90.15151515151516,0.07147517618103905,0.1893939393939394,0.920440413049862,0.0,10.46942027226141,73.67424242424242,0.012829187181823508,4
93,2001-04-03,91.09848484848484,0.07242140154253462,0.3787878787878788,0.9184832777569483,0.0,9.775702183258666,72.53787878787878,0.013814619722045255,4
94,2001-04-04,92.04545454545455,0.07336762690402665,0.5681818181818182,0.9165261424640336,0.0,7.341682564785593,71.40151515151516,0.01480005226227193,4
95,2001-04-05,93.18181818181819,0.07450309733780713,0.5681818181818182,0.41922939833776685,0.0,4.658807509134903,70.83333333333333,0.015292768532377874,4
96,2001-04-06,93.75,0.07507083255470803,0.7575757575757576,0.4182194949384259,0.0,0.8664803009364661,70.07575757575758,0.01782077218316057,4
97,2001-04-07,94.31818181818181,0.07563856777160893,0.946969696969697,0.417209591539085,6.25,0.6615648565552501,70.07575757575758,0.01782077218316057,4
98,2001-04-08,95.07575757575758,0.07639554806079474,1.1363636363636365,0.41658335172684335,8.333333333333334,0.7850764697507113,70.07575757575758,0.01782077218316057,4
99,2001-04-09,94.88636363636364,0.07620630298849562,1.1363636363636365,0.41658335172684335,20.833333333333332,0.9658563288548692,70.83333333333333,0.01711644883674683,4
100,2001-04-10,94.88636363636364,0.07620630298849562,1.1363636363636365,0.41658335172684335,18.75,0.49964212404602115,71.02272727272727,0.016940368000144715,4
101,2001-04-11,95.07575757575758,0.1906061486873334,1.1363636363636365,0.41658335172684335,20.833333333333332,0.3342736167134799,71.78030303030303,0.01623604465373625,4
102,2001-04-12,95.83333333333333,0.19086418616528178,1.1363636363636365,0.41658335172684335,25.0,0.02709081504195865,72.34848484848484,0.01570780214392991,4
103,2001-04-13,96.21212121212122,0.25131141094418297,0.946969696969697,0.4175293111950005,27.083333333333332,0.3656454592002323,73.67424242424242,0.014475236287715106,4
104,2001-04-14,96.21212121212122,0.25131141094418297,0.7575757575757576,0.4184752706631585,25.0,0.050318903716974006,75.18939393939394,0.011277822439841148,4
105,2001-04-15,96.78030303030303,0.07823966199369181,0.5681818181818182,0.4194212301313156,27.083333333333332,1.670653641593903,74.81060606060606,0.011602674690840612,4
106,2001-04-16,96.96969696969697,0.07849535835127952,0.5681818181818182,0.5027540959680508,27.083333333333332,0.22442485782785226,74.81060606060606,0.011602674690840612,4
107,2001-04-17,96.78030303030303,0.07823966199369181,0.3787878787878788,0.5038587847044687,33.333333333333336,0.6827364970931757,75.18939393939394,0.011277822439841148,4
108,2001-04-18,97.34848484848484,0.07790837455354449,0.7575757575757576,0.5016494072316329,33.333333333333336,0.0580558382066787,76.13636363636364,0.010465691812371726,4
109,2001-04-19,97.1590909090909,0.07757422273072478,0.7575757575757576,0.1679149281042589,33.333333333333336,1.4212294784460777,76.13636363636364,0.010465691812371726,4
110,2001-04-20,97.72727272727273,0.07857667819916259,0.7575757575757576,0.1679149281042589,31.25,1.1652213855063742,75.75757575757575,0.01079054406335657,4
111,2001-04-21,98.29545454545455,0.024669890802339722,0.946969696969697,0.16738982775933664,29.166666666666668,0.4072196621748052,76.32575757575758,0.010303265686876869,4
112,2001-04-22,98.10606060606061,0.024441537135334812,0.946969696969697,0.16738982775933664,29.166666666666668,1.4383307144330146,75.56818181818181,0.010952970188851429,4
113,2001-04-23,98.10606060606061,0.024441537135334812,1.1363636363636365,0.16686472741441438,29.166666666666668,0.002561247321017035,74.62121212121212,0.0117651008163306,4
114,2001-04-24,98.29545454545455,0.024669890802339722,1.1363636363636365,0.13696009005849685,27.083333333333332,0.9752940083692181,73.10606060606061,0.013064509820289468,4
115,2001-04-25,98.48484848484848,0.024898244469333974,1.1363636363636365,0.13696009005849685,27.083333333333332,0.7711367383090995,71.78030303030303,0.03823632817450325,4
116,2001-04-26,98.67424242424242,0.024592280199758676,1.1363636363636365,0.13696009005849685,27.083333333333332,0.27162686992061325,72.72727272727273,0.03661765944382624,4
117,2001-04-27,98.86363636363636,0.024896965000543503,1.3257575757575757,0.13732553292288863,29.166666666666668,0.07770532462104995,73.29545454545455,0.0356464582054045,4
118,2001-04-28,99.24242424242425,0.025065131119671236,1.7045454545454546,0.13662798213966454,29.166666666666668,0.4339069227882266,73.48484848484848,0.03532272445926715,4
119,2001-04-29,99.24242424242425,0.025065131119671236,1.5151515151515151,0.0326052042656908,29.166666666666668,0.8674069832074149,74.24242424242425,0.03402778947472749,4
120,2001-04-30,99.62121212121212,0.02589510246250981,1.7045454545454546,0.03245714339958994,31.25,1.520857069804416,73.86363636363636,0.03467525696699246,4
121,2001-05-01,99.43181818181819,0.025812988039440654,2.0833333333333335,0.03216102166738821,0.0,12.784510489594954,73.29545454545455,0.012673404853113678,5
122,2001-05-02,99.43181818181819,0.21857400669211557,2.0833333333333335,0.03216102166738821,0.0,10.553224194042215,73.48484848484848,0.01251260056337542,5
123,2001-05-03,99.62121212121212,0.21924519912581175,2.462121212121212,0.0318648999351856,0.0,8.874996199551191,74.43181818181819,0.011708579114688958,5
124,2001-05-04,99.62121212121212,0.21924519912581175,2.6515151515151514,0.031716839069084735,0.0,7.956244684614983,75.75757575757575,0.010582949086511499,5
125,2001-05-05,99.62121212121212,0.21924519912581175,3.0303030303030303,0.03142071733688301,0.0,5.1272226646229235,77.08333333333333,0.009457319058343695,5
126,2001-05-06,99.62121212121212,0.21924519912581175,3.787878787878788,0.03082847387247778,0.0,4.790947269599954,78.78787878787878,0.008010080450699371,5
127,2001-05-07,99.43181818181819,0.21857400669211557,4.356060606060606,0.03038429127417519,0.0,2.9469831831666475,78.21969696969697,0.008492493319918972,5
128,2001-05-08,99.43181818181819,0.21857400669211557,4.924242424242424,0.030425304440679035,0.0,1.603347477987306,77.65151515151516,0.008974906189133746,5
129,2001-05-09,99.43181818181819,0.21857400669211557,4.924242424242424,0.030425304440679035,2.0833333333333335,1.2132702288106145,77.27272727272727,0.009296514768605437,5
130,2001-05-10,99.62121212121212,0.21924519912581175,4.924242424242424,0.04129029766028758,2.0833333333333335,0.4851337653433152,75.9469696969697,0.010422144796778067,5
131,2001-05-11,99.62121212121212,0.21924519912581175,5.303030303030303,0.04098821185364887,4.166666666666667,0.0246346927264689,75.18939393939394,0.011065361955726273,5
132,2001-05-12,99.81060606060606,1.0314335399187051,5.113636363636363,0.04113925475696778,12.5,0.7831636434142357,75.0,0.045318287013506056,5
133,2001-05-13,99.81060606060606,1.0314335399187051,5.303030303030303,0.04098821185364887,16.666666666666668,0.05418548202171358,74.43181818181819,0.04657552080927899,5
134,2001-05-14,99.81060606060606,1.0314335399187051,5.303030303030303,0.02878928109682466,25.0,1.9053731251875803,73.10606060606061,0.04950906633270725,5
135,2001-05-15,99.81060606060606,0.4165533439834128,5.871212121212121,0.028409345971406985,20.833333333333332,0.8383420759728519,71.5909090909091,0.05286168978808078,5
136,2001-05-16,99.81060606060606,0.4165533439834128,7.196969696969697,0.027522830678765153,18.75,2.139397084617652,70.64393939393939,0.05495707944768138,5
137,2001-05-17,99.81060606060606,0.4165533439834128,8.712121212121213,0.023732393583019373,16.666666666666668,0.19814579044181002,69.88636363636364,0.05663339117536185,5
138,2001-05-18,100.0,0.4179927674892383,10.227272727272727,0.022765329128426437,14.583333333333334,0.03033895771009476,70.83333333333333,0.04834749617860476,5
139,2001-05-19,100.0,0.4179927674892383,11.931818181818182,0.016863687050930665,14.583333333333334,0.6223804755351114,70.64393939393939,0.017901596529940084,5
140,2001-05-20,100.0,0.4179927674892383,13.825757575757576,0.011790927393930062,18.75,2.5017688766551966,70.83333333333333,0.017721586229741695,5
141,2001-05-21,100.0,0.4179927674892383,15.909090909090908,0.009695668858801021,16.666666666666668,0.6119475107330477,70.64393939393939,0.017901596529940084,5
142,2001-05-22,100.0,0.4179927674892383,18.181818181818183,0.0030114789104009887,14.583333333333334,0.2507909297851185,71.02272727272727,0.017541575929548706,5
143,2001-05-23,100.0,0.4179927674892383,21.96969696969697,0.004396516106873527,14.583333333333334,2.3633226391088975,70.83333333333333,0.017721586229741695,5
144,2001-05-24,100.0,0.4179927674892383,25.37878787878788,0.003054765611147481,14.583333333333334,1.2726632770403263,70.83333333333333,0.017721586229741695,5
145,2001-05-25,100.0,0.4179927674892383,28.03030303030303,0.0020111818922501357,14.583333333333334,0.43129357399053525,71.96969696969697,0.016641524428589176,5
146,2001-05-26,100.0,1.9064528922039585,30.681818181818183,0.0014582671447476159,12.5,0.389157240262044,74.43181818181819,0.014301390526080334,5
147,2001-05-27,100.0,1.9064528922039585,32.57575757575758,0.0027879354557125424,14.583333333333334,1.0540525558553302,75.18939393939394,0.013581349325297578,5
148,2001-05-28,100.0,1.9064528922039585,34.65909090909091,0.0021320657523924424,14.583333333333334,0.1903944905210686,74.62121212121212,0.014121380225881946,5
149,2001-05-29,100.0,1.9064528922039585,36.17424242424242,0.0016550696045243285,18.75,0.03762863763500235,74.24242424242425,0.014481400826273324,5
150,2001-05-30,100.0,1.9064528922039585,37.68939393939394,0.0011780734566562145,18.75,1.916388851869435,73.48484848484848,0.015309076632268536,5
151,2001-05-31,100.0,1.9064528922039585,39.20454545454545,0.0007010773087872124,16.666666666666668,0.649495807748627,71.78030303030303,0.016936088701484407,5
152,2001-06-01,100.0,1.9064528922039585,41.85606060606061,0.00013366594998220904,0.0,12.703604944883983,71.78030303030303,0.016936088701484407,6
153,2001-06-02,100.0,2.606602310526057,44.31818181818182,0.0006861551981769409,0.0,10.76894930316888,71.5909090909091,0.017116867820291592,6
154,2001-06-03,100.0,3.1997779531664605,44.88636363636363,0.003716542336968942,0.0,9.623211586678602,72.34848484848484,0.016393751345079116,6
155,2001-06-04,100.0,3.1997779531664605,45.45454545454545,0.0038683139945714373,0.0,7.247715502391264,72.1590909090909,0.016574530463880875,6
156,2001-06-05,100.0,3.1997779531664605,46.40151515151515,0.004121266757242559,0.0,6.665324315563289,71.78030303030303,0.016936088701484407,6
157,2001-06-06,100.0,3.1997779531664605,46.96969696969697,0.004273038414845942,0.0,5.78653382185024,71.21212121212122,0.017478426057895118,6
158,2001-06-07,100.0,3.1997779531664605,47.916666666666664,0.00891892360164448,0.0,4.541609376702219,69.50757575757575,0.019105438127105565,6
159,2001-06-08,100.0,3.5467492754313525,48.67424242424242,0.009190739288841954,0.0,4.297090043198978,69.6969696969697,0.04937811048087748,6
160,2001-06-09,100.0,3.5467492754313525,50.0,0.009666416741438866,0.0,3.567617824915736,68.93939393939394,0.050862563242886884,6
161,2001-06-10,100.0,3.5467492754313525,50.946969696969695,0.010006186350438817,0.0,3.1268481977499185,68.75,0.05123367643340316,6
162,2001-06-11,100.0,3.5467492754313525,52.27272727272727,0.010481863803034841,0.0,2.2368742981498,70.83333333333333,0.047151431337835524,6
163,2001-06-12,100.0,3.5467492754313525,52.46212121212121,0.005246014112377573,0.0,1.068384258612216,71.02272727272727,0.046780318147330385,6
164,2001-06-13,100.0,4.286833974211788,52.65151515151515,0.005293818670007333,2.0833333333333335,1.238647225276999,70.26515151515152,0.04826477090936207,6
165,2001-06-14,100.0,4.286833974211788,54.54545454545455,0.007746487327575657,0.0,0.5411618381031573,69.6969696969697,0.04937811048087748,6
166,2001-06-15,100.0,4.80037813574512,56.628787878787875,0.006604196202257384,0.0,0.24298949387861768,70.07575757575758,0.04863588409986721,6
167,2001-06-16,100.0,4.80037813574512,59.28030303030303,0.007084404338839612,0.0,0.38224612420420456,70.07575757575758,0.04863588409986721,6
168,2001-06-17,100.0,4.4356606417817375,61.36363636363637,0.007461710731866411,4.166666666666667,1.4624940625554679,69.31818181818181,0.05012033686187661,6
169,2001-06-18,100.0,4.4356606417817375,63.06818181818182,0.00777041596252559,2.0833333333333335,0.1999547591417823,70.64393939393939,0.0475225445283518,6
